player,nationality,position,age,birth_year,value,height,position2,foot,league,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s_gk,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,goalsm,assistsm,pens_madem,pens_attm,cards_yellowm,cards_redm,goals_per90m,assists_per90m,goals_assists_per90m,goals_pens_per90m,goals_assists_pens_per90m,xgm,npxgm,xam,xg_per90m,xa_per90m,xg_xa_per90m,npxg_per90m,npxg_xa_per90m,minutes_90sm,shots_totalm,shots_on_targetm,shots_free_kicksm,shots_on_target_pctm,shots_total_per90m,shots_on_target_per90m,goals_per_shotm,goals_per_shot_on_targetm,npxg_per_shotm,xg_netm,npxg_netm,passes_completedm,passesm,passes_pctm,passes_total_distancem,passes_progressive_distancem,passes_completed_shortm,passes_shortm,passes_pct_shortm,passes_completed_mediumm,passes_mediumm,passes_pct_mediumm,passes_completed_longm,passes_longm,passes_pct_longm,xa_netm,assisted_shotsm,passes_into_final_thirdm,passes_into_penalty_aream,crosses_into_penalty_aream,progressive_passesm,passes_livem,passes_deadm,passes_free_kicksm,through_ballsm,passes_pressurem,passes_switchesm,crossesm,corner_kicksm,corner_kicks_inm,corner_kicks_outm,corner_kicks_straightm,passes_groundm,passes_lowm,passes_highm,passes_left_footm,passes_right_footm,passes_headm,throw_insm,passes_other_bodym,passes_offsidesm,passes_oobm,passes_interceptedm,passes_blockedm,scam,sca_per90m,sca_passes_livem,sca_passes_deadm,sca_dribblesm,sca_shotsm,sca_fouledm,gcam,gca_per90m,gca_passes_livem,gca_passes_deadm,gca_dribblesm,gca_shotsm,gca_fouledm,gca_og_form,tacklesm,tackles_wonm,tackles_def_3rdm,tackles_mid_3rdm,tackles_att_3rdm,dribble_tacklesm,dribbles_vsm,dribble_tackles_pctm,dribbled_pastm,pressuresm,pressure_regainsm,pressure_regain_pctm,pressures_def_3rdm,pressures_mid_3rdm,pressures_att_3rdm,blocksm,blocked_shotsm,blocked_shots_savesm,blocked_passesm,interceptionsm,clearancesm,errorsm,touchesm,touches_def_pen_aream,touches_def_3rdm,touches_mid_3rdm,touches_att_3rdm,touches_att_pen_aream,touches_live_ballm,dribbles_completedm,dribblesm,dribbles_completed_pctm,players_dribbled_pastm,nutmegsm,carriesm,carry_distancem,carry_progressive_distancem,pass_targetsm,passes_receivedm,passes_received_pctm,miscontrolsm,dispossessedm,cards_yellow_redm,foulsm,fouledm,offsidesm,pens_wonm,pens_concededm,own_goalsm,ball_recoveriesm,aerials_wonm,aerials_lostm,aerials_won_pctm,games_gkm,games_starts_gkm,minutes_gkm,goals_against_gkm,goals_against_per90_gkm,shots_on_target_againstm,savesm,save_pctm,wins_gkm,draws_gkm,losses_gkm,clean_sheetsm,clean_sheets_pctm,pens_att_gkm,pens_allowedm,pens_savedm,pens_missed_gkm,minutes_90s_gkm,free_kick_goals_against_gkm,corner_kick_goals_against_gkm,own_goals_against_gkm,psxg_gkm,psnpxg_per_shot_on_target_againstm,psxg_net_gkm,psxg_net_per90_gkm,passes_completed_launched_gkm,passes_launched_gkm,passes_pct_launched_gkm,passes_gkm,passes_throws_gkm,pct_passes_launched_gkm,passes_length_avg_gkm,goal_kicksm,pct_goal_kicks_launchedm,goal_kick_length_avgm,crosses_gkm,crosses_stopped_gkm,crosses_stopped_pct_gkm,def_actions_outside_pen_area_gkm,def_actions_outside_pen_area_per90_gkm,avg_distance_def_actions_gkm,LgRk,MP,W,D,L,GF,GA,GDiff,Pts,Pts/G,xG,xGA,xGDiff,xGDiff/90,CL,WinCL,CLBestScorer,season_year,classificacao
Simon Asta,GER,DF,17.0,2001.0,250000.0,178.0,Defender - Right-Back,right,Bundesliga,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.02,0.0,0.0,21.0,35.0,60.0,315.0,133.0,12.0,15.0,80.0,7.0,13.0,53.8,2.0,7.0,28.6,0.0,0.0,1.0,0.0,0.0,2.0,30.0,5.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,4.0,13.0,3.0,23.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,15.0,2.0,13.3,12.0,1.0,2.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,51.0,3.0,15.0,25.0,14.0,0.0,46.0,2.0,3.0,66.7,2.0,0.0,24.0,121.0,72.0,29.0,25.0,86.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000444444,0.0,0.000444444,0.000444444,0.000444444,0.011111111000000002,0.022222222000000003,0.0,0.0,0.0,0.022222222000000003,0.0,0.0,0.0,0.000222222,0.0,0.0,0.233333333,0.38888888899999996,0.666666667,3.5,1.477777778,0.133333333,0.166666667,0.8888888890000001,0.07777777799999999,0.144444444,0.597777778,0.022222222000000003,0.07777777799999999,0.317777778,0.0,0.0,0.011111111000000002,0.0,0.0,0.022222222000000003,0.333333333,0.055555556,0.0,0.0,0.07777777799999999,0.0,0.011111111000000002,0.0,0.0,0.0,0.0,0.2,0.04444444400000001,0.144444444,0.033333333,0.255555556,0.033333333,0.055555556,0.0,0.0,0.0,0.011111111000000002,0.011111111000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.011111111000000002,0.022222222000000003,0.011111111000000002,0.0,0.0,0.011111111000000002,0.0,0.011111111000000002,0.166666667,0.022222222000000003,0.147777778,0.133333333,0.011111111000000002,0.022222222000000003,0.033333333,0.011111111000000002,0.0,0.022222222000000003,0.04444444400000001,0.011111111000000002,0.0,0.566666667,0.033333333,0.166666667,0.27777777800000003,0.15555555599999998,0.0,0.5111111110000001,0.022222222000000003,0.033333333,0.7411111109999999,0.022222222000000003,0.0,0.26666666699999997,1.344444444,0.8,0.322222222,0.27777777800000003,0.957777778,0.011111111000000002,0.0,0.0,0.011111111000000002,0.0,0.0,0.0,0.0,0.0,0.1,0.022222222000000003,0.011111111000000002,0.7411111109999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,34.0,8.0,8.0,18.0,51.0,71.0,-20.0,32.0,0.94,43.2,57.4,-14.2,-0.42,0.0,0.0,0,2019,15.0
Daniel Baier,GER,MF,34.0,1984.0,800000.0,176.0,Midfielder - Defensive Midfield,right,Bundesliga,33.0,33.0,2815.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03,0.8,0.8,1.5,0.03,0.05,0.07,0.03,0.07,31.3,26.0,10.0,0.0,38.5,0.83,0.32,0.0,0.0,0.03,-0.8,-0.8,1226.0,1604.0,76.4,25126.0,7344.0,449.0,537.0,83.6,554.0,674.0,82.2,214.0,356.0,60.1,-0.5,22.0,122.0,16.0,1.0,164.0,1527.0,77.0,54.0,2.0,267.0,44.0,17.0,0.0,0.0,0.0,0.0,932.0,236.0,436.0,105.0,1305.0,141.0,20.0,15.0,8.0,31.0,25.0,33.0,52.0,1.66,46.0,1.0,0.0,1.0,3.0,5.0,0.16,4.0,0.0,0.0,0.0,1.0,0.0,65.0,38.0,30.0,28.0,7.0,22.0,70.0,31.4,48.0,473.0,118.0,24.9,197.0,234.0,42.0,43.0,7.0,0.0,36.0,44.0,68.0,0.0,1942.0,68.0,548.0,1228.0,293.0,13.0,1870.0,9.0,19.0,47.4,10.0,0.0,1181.0,6566.0,3117.0,1195.0,1096.0,91.7,23.0,19.0,0.0,51.0,50.0,0.0,0.0,0.0,0.0,494.0,21.0,23.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035524,0.0,0.0,0.002486679,0.0,0.0,1.07e-05,1.07e-05,0.0,1.07e-05,0.000284192,0.000284192,0.00053286,1.07e-05,1.7800000000000002e-05,2.49e-05,1.07e-05,2.49e-05,0.011119005,0.009236234,0.003552398,0.0,0.013676731999999999,0.000294849,0.000113677,0.0,0.0,1.07e-05,-0.000284192,-0.000284192,0.435523979,0.5698046179999999,0.02714032,8.925754885,2.608880995,0.15950266400000002,0.190763766,0.029698046000000002,0.196802842,0.239431616,0.02920071,0.076021314,0.126465364,0.021349911000000003,-0.00017762,0.007815275,0.043339254,0.005683837,0.00035524,0.058259325,0.542451155,0.027353463999999997,0.019182948000000002,0.00071048,0.094849023,0.015630551,0.006039076,0.0,0.0,0.0,0.0,0.331083481,0.08383659,0.15488454699999998,0.037300177999999996,0.46358792200000004,0.05008881,0.007104796,0.005328596999999999,0.0028419179999999997,0.011012433,0.008880995,0.011722913,0.018472469,0.000589698,0.01634103,0.00035524,0.0,0.00035524,0.001065719,0.001776199,5.68e-05,0.0014209589999999999,0.0,0.0,0.0,0.00035524,0.0,0.023090586,0.013499111999999999,0.010657193999999998,0.009946714,0.002486679,0.007815275,0.024866785,0.011154529,0.01705151,0.16802841899999998,0.041918295,0.008845471,0.069982238,0.08312611,0.014920071000000002,0.015275311000000001,0.002486679,0.0,0.012788632,0.015630551,0.024156306000000002,0.0,0.6898756659999999,0.024156306000000002,0.19467140300000002,0.436234458,0.10408525800000001,0.004618117,0.664298401,0.003197158,0.0067495559999999994,0.016838366,0.003552398,0.0,0.419538188,2.33250444,1.1072824159999999,0.424511545,0.38934280600000004,0.032575488,0.008170515,0.0067495559999999994,0.0,0.018117229,0.017761989,0.0,0.0,0.0,0.0,0.175488455,0.007460036,0.008170515,0.016944938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,34.0,8.0,8.0,18.0,51.0,71.0,-20.0,32.0,0.94,43.2,57.4,-14.2,-0.42,0.0,0.0,0,2019,15.0
Sergio Córdova,VEN,FW,20.0,1997.0,2000000.0,188.0,Forward - Centre-Forward,right,Bundesliga,20.0,3.0,531.0,3.0,0.0,0.0,0.0,1.0,0.0,0.51,0.0,0.51,0.51,0.51,1.5,1.5,0.2,0.25,0.03,0.28,0.25,0.28,5.9,12.0,4.0,0.0,33.3,2.03,0.68,0.25,0.75,0.12,1.5,1.5,101.0,132.0,76.5,1511.0,254.0,50.0,61.0,82.0,38.0,49.0,77.6,7.0,10.0,70.0,-0.2,3.0,7.0,3.0,0.0,10.0,121.0,11.0,0.0,1.0,33.0,1.0,5.0,0.0,0.0,0.0,0.0,93.0,18.0,21.0,15.0,97.0,12.0,2.0,1.0,0.0,4.0,2.0,3.0,11.0,1.86,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,3.0,4.0,3.0,0.0,5.0,0.0,5.0,172.0,36.0,20.9,17.0,98.0,57.0,6.0,0.0,0.0,6.0,3.0,5.0,0.0,220.0,3.0,23.0,121.0,91.0,29.0,210.0,7.0,9.0,77.8,7.0,1.0,151.0,1033.0,587.0,269.0,142.0,52.8,20.0,20.0,0.0,16.0,19.0,4.0,0.0,0.0,0.0,38.0,7.0,22.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005649718000000001,0.0,0.0,0.0,0.0018832389999999999,0.0,0.000960452,0.0,0.000960452,0.000960452,0.000960452,0.0028248590000000003,0.0028248590000000003,0.00037664800000000004,0.00047081,5.65e-05,0.000527307,0.00047081,0.000527307,0.011111111000000002,0.02259887,0.007532957,0.0,0.062711864,0.0038229759999999996,0.001280603,0.00047081,0.001412429,0.000225989,0.0028248590000000003,0.0028248590000000003,0.19020715600000002,0.248587571,0.144067797,2.845574388,0.47834275,0.094161959,0.114877589,0.154425612,0.07156308900000001,0.09227871900000001,0.14613936,0.013182673999999998,0.018832392,0.131826742,-0.00037664800000000004,0.005649718000000001,0.013182673999999998,0.005649718000000001,0.0,0.018832392,0.22787194,0.020715631,0.0,0.0018832389999999999,0.062146892999999995,0.0018832389999999999,0.009416196,0.0,0.0,0.0,0.0,0.175141243,0.033898305,0.039548023,0.028248587999999998,0.1826742,0.02259887,0.0037664779999999998,0.0018832389999999999,0.0,0.007532957,0.0037664779999999998,0.005649718000000001,0.020715631,0.003502825,0.011299435,0.0,0.0,0.0018832389999999999,0.005649718000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018832392,0.016949153,0.005649718000000001,0.007532957,0.005649718000000001,0.0,0.009416196,0.0,0.009416196,0.32391713699999997,0.06779661,0.039359699,0.032015066,0.184557439,0.10734463300000001,0.011299435,0.0,0.0,0.011299435,0.005649718000000001,0.009416196,0.0,0.41431261799999997,0.005649718000000001,0.043314501,0.22787194,0.171374765,0.054613935999999995,0.395480226,0.013182673999999998,0.016949153,0.146516008,0.013182673999999998,0.0018832389999999999,0.284369115,1.945386064,1.105461394,0.506591337,0.267419962,0.09943502800000001,0.037664783,0.037664783,0.0,0.030131827000000003,0.035781544,0.007532957,0.0,0.0,0.0,0.07156308900000001,0.013182673999999998,0.041431262,0.045386064000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,34.0,8.0,8.0,18.0,51.0,71.0,-20.0,32.0,0.94,43.2,57.4,-14.2,-0.42,0.0,0.0,0,2019,15.0
Raphael Framberger,GER,"DF,MF",22.0,1995.0,1000000.0,179.0,Defender - Right-Back,right,Bundesliga,7.0,6.0,548.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17,0.17,0.0,0.17,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,281.0,64.4,3173.0,1634.0,94.0,124.0,75.8,65.0,97.0,67.0,20.0,47.0,42.6,-1.0,5.0,18.0,7.0,6.0,19.0,215.0,66.0,4.0,1.0,58.0,5.0,20.0,0.0,0.0,0.0,0.0,140.0,62.0,79.0,15.0,191.0,9.0,62.0,2.0,2.0,8.0,14.0,19.0,12.0,1.97,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,4.0,1.0,1.0,8.0,12.5,7.0,77.0,18.0,23.4,27.0,31.0,19.0,17.0,3.0,0.0,14.0,3.0,8.0,0.0,345.0,23.0,92.0,161.0,117.0,6.0,281.0,7.0,9.0,77.8,7.0,0.0,189.0,1601.0,877.0,189.0,163.0,86.2,5.0,8.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,71.0,2.0,4.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003649635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001824818,0.0,0.00031021900000000003,0.00031021900000000003,0.0,0.00031021900000000003,0.011131387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330291971,0.512773723,0.117518248,5.790145985,2.981751825,0.171532847,0.226277372,0.138321168,0.118613139,0.17700729899999998,0.122262774,0.03649635,0.08576642300000001,0.07773722599999999,-0.001824818,0.009124088,0.032846715,0.012773723,0.010948905,0.034671533,0.39233576600000003,0.120437956,0.00729927,0.001824818,0.10583941599999999,0.009124088,0.03649635,0.0,0.0,0.0,0.0,0.255474453,0.113138686,0.144160584,0.027372262999999997,0.348540146,0.016423358,0.113138686,0.003649635,0.003649635,0.01459854,0.025547445,0.034671533,0.02189781,0.003594891,0.01459854,0.001824818,0.001824818,0.0,0.003649635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018248175,0.009124088,0.009124088,0.00729927,0.001824818,0.001824818,0.01459854,0.022810219,0.012773723,0.140510949,0.032846715,0.04270073,0.049270073,0.056569343,0.034671533,0.031021898,0.005474453000000001,0.0,0.025547445,0.005474453000000001,0.01459854,0.0,0.6295620439999999,0.041970803,0.167883212,0.29379562,0.21350365,0.010948905,0.512773723,0.012773723,0.016423358,0.141970803,0.012773723,0.0,0.344890511,2.921532847,1.6003649640000002,0.344890511,0.297445255,0.15729927,0.009124088,0.01459854,0.0,0.010948905,0.012773723,0.0,0.0,0.0,0.0,0.12956204400000002,0.003649635,0.00729927,0.060766423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,34.0,8.0,8.0,18.0,51.0,71.0,-20.0,32.0,0.94,43.2,57.4,-14.2,-0.42,0.0,0.0,0,2019,15.0
Fabian Giefer,GER,GK,28.0,1990.0,300000.0,196.0,Goalkeeper,right,Bundesliga,4.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.02,0.02,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,109.0,66.1,2643.0,1851.0,8.0,8.0,100.0,31.0,32.0,96.9,33.0,68.0,48.5,-0.1,1.0,5.0,0.0,0.0,0.0,80.0,29.0,5.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,61.0,3.0,79.0,0.0,0.0,15.0,1.0,3.0,1.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121.0,105.0,121.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,64.0,296.0,181.0,47.0,47.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,4.0,4.0,360.0,7.0,1.75,18.0,11.0,0.611,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.5,0.31,-1.5,-0.36,28.0,63.0,44.4,85.0,15.0,55.3,44.1,24.0,66.7,54.7,38.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000277778,0.0,5.56e-05,5.56e-05,0.0,5.56e-05,0.011111111000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.302777778,0.18361111100000002,7.341666667,5.141666667,0.022222222000000003,0.022222222000000003,0.27777777800000003,0.08611111099999999,0.088888889,0.26916666699999997,0.091666667,0.18888888899999998,0.134722222,-0.000277778,0.002777778,0.013888889,0.0,0.0,0.0,0.222222222,0.080555556,0.013888889,0.0,0.025,0.005555556,0.0,0.0,0.0,0.0,0.0,0.12222222199999999,0.011111111000000002,0.16944444399999997,0.008333333,0.219444444,0.0,0.0,0.041666667000000004,0.002777778,0.008333333,0.002777778,0.002777778,0.002777778,0.0006944439999999999,0.002777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777778,0.0,0.002777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777778,0.336111111,0.291666667,0.336111111,0.0,0.0,0.0,0.258333333,0.0,0.0,0.0,0.0,0.0,0.177777778,0.8222222220000001,0.502777778,0.130555556,0.130555556,0.27777777800000003,0.0,0.0,0.0,0.0,0.002777778,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.011111111000000002,0.011111111000000002,1.0,0.019444443999999998,0.0048611109999999996,0.05,0.030555556,0.0016972220000000002,0.002777778,0.002777778,0.005555556,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111000000002,0.0,0.002777778,0.0,0.015277778,0.000861111,-0.004166667,-0.001,0.07777777799999999,0.175,0.123333333,0.236111111,0.041666667000000004,0.153611111,0.1225,0.066666667,0.185277778,0.151944444,0.105555556,0.0,0.0,0.0,0.0,0.028611111,15.0,34.0,8.0,8.0,18.0,51.0,71.0,-20.0,32.0,0.94,43.2,57.4,-14.2,-0.42,0.0,0.0,0,2019,15.0
